Category,Agent_Rating,Weather,Distance_km,Agent_Age,Order_Time,Traffic,Vehicle,Pickup_Time,Order_Date,Drop_Longitude,Drop_Latitude,Store_Longitude,Store_Latitude,Delivery_Time
1,4.5,1,12.05718269508064,37,103,3,0,115,31,85.406967,23.433783,85.326967,23.353783,225
0,4.7,4,7.774433406393336,25,161,2,1,179,16,77.034311,11.058638,76.984311,11.008638,105
9,4.0,2,7.669965433276151,33,115,3,1,129,42,78.443391,17.490827,78.393391,17.440827,155
13,3.8,5,20.80466413944012,35,148,1,0,166,3,78.138092,27.335928,77.998092,27.195928,215
7,3.8,2,20.166931406465647,36,126,1,1,141,33,76.77262,12.429524,76.64262,12.299524,175
9,4.8,0,3.1097808850159536,39,22,2,0,27,26,77.019594,11.042169,76.999594,11.022169,100
5,3.6,4,10.625032404837777,37,140,1,0,156,13,72.859122,21.240096,72.789122,21.170096,32
8,4.6,0,4.46400761913827,31,115,3,0,130,32,75.819034,26.941378,75.789034,26.911378,95
10,4.1,4,10.707210298982002,29,150,1,0,168,27,73.912527,18.586216,73.842527,18.516216,155
1,3.6,2,13.993634807259433,33,117,3,0,131,41,77.065525,11.093681,76.975525,11.003681,170
7,4.7,4,19.59009856812415,29,113,3,0,126,39,85.457872,23.501292,85.327872,23.371292,75
14,4.8,0,19.589860370731515,21,108,3,0,120,11,85.465739,23.504878,85.335739,23.374878,180
15,4.8,2,9.29607684465195,29,175,2,2,1,30,80.310744,13.065801,80.250744,13.005801,75
1,4.8,1,1.4866210595471117,24,3,2,0,8,2,78.044714,27.171694,78.034714,27.161694,105
6,4.8,5,9.06140788892475,21,102,3,0,114,28,75.926699,22.811857,75.866699,22.751857,115
11,4.7,2,5.952035110828275,21,52,0,0,59,14,75.834592,26.945287,75.794592,26.905287,85
5,4.9,1,13.713814490406408,20,171,2,2,191,3,75.408894,19.956969,75.318894,19.866969,20
7,4.6,1,3.102699143101552,31,41,0,1,49,16,76.636792,12.357978,76.616792,12.337978,135
14,4.4,4,6.107510394065288,26,72,0,0,81,28,72.876721,19.216269,72.836721,19.176269,200
2,4.8,2,11.902924672837509,24,165,2,0,183,17,75.863013,26.990262,75.783013,26.910262,105
3,5.0,0,14.121309628180253,35,115,3,1,130,19,0.09,0.09,0.0,0.0,215
9,4.5,0,9.296610647873656,26,154,1,2,171,12,80.281898,13.035996,80.221898,12.975996,135
0,4.6,1,6.276138627413788,38,45,0,1,52,34,0.04,0.04,0.0,0.0,140
6,4.8,5,19.44636506188817,34,165,2,1,184,7,81.965585,25.587687,81.835585,25.457687,140
4,4.7,2,19.88128642012534,22,130,1,1,145,31,73.934855,18.68144,73.804855,18.55144,80
15,4.7,1,13.744202599729608,24,121,3,0,134,15,72.917808,19.181458,72.827808,19.091458,220
8,4.4,5,4.531022925038043,33,105,3,0,118,20,75.923106,22.775536,75.893106,22.745536,165
5,5.0,3,6.045088724915105,37,62,0,0,70,2,88.39231,22.592996,88.35231,22.552996,32
3,4.9,2,1.512552702491675,23,37,0,1,44,20,73.177788,22.317898,73.167788,22.307898,145
2,4.7,3,12.395001965045855,36,154,1,1,170,15,80.298114,13.066047,80.218114,12.986047,135
10,4.8,1,19.637257466273653,32,120,3,2,133,27,76.011991,22.781847,75.881991,22.651847,205
12,4.9,3,14.121309628180253,21,169,2,1,187,35,0.09,0.09,0.0,0.0,80
2,4.6,4,13.611105169020725,22,161,2,0,180,9,73.248921,22.400237,73.158921,22.310237,140
3,5.0,3,3.102770127436664,33,26,2,0,33,16,76.652278,12.345461,76.632278,12.325461,135
1,4.7,0,13.942135995521298,34,152,1,0,169,21,80.326442,13.154181,80.236442,13.064181,255
14,4.6,3,6.0717283287486765,20,49,0,0,58,28,72.829122,21.210096,72.789122,21.170096,80
7,4.7,0,10.62486812596016,20,129,1,1,143,41,72.874342,21.245104,72.804342,21.175104,190
0,5.0,5,4.521740183910015,25,128,1,1,142,40,85.355055,23.389407,85.325055,23.359407,60
13,4.7,5,13.961608340957843,23,137,1,0,152,29,76.716167,12.413994,76.626167,12.323994,100
14,4.7,5,17.10244951726794,32,134,1,0,151,17,77.125393,11.135083,77.015393,11.025083,220
7,4.8,5,3.035948809530015,28,39,0,0,47,10,72.809292,21.19106,72.789292,21.17106,125
12,4.5,1,6.196805343667927,32,96,3,0,109,12,80.276442,13.104181,80.236442,13.064181,85
11,4.0,1,19.63246571946274,31,138,1,1,153,21,76.017648,22.855835,75.887648,22.725835,190
13,4.8,0,7.6472536668449616,21,142,1,0,157,18,73.966619,18.61245,73.916619,18.56245,145
15,5.0,2,1.5114155935305584,38,15,2,0,20,2,88.332337,22.548999,88.322337,22.538999,125
9,3.7,3,13.611105169020725,36,113,3,1,126,25,73.248921,22.400237,73.158921,22.310237,180
14,5.0,5,1.5690347154047224,38,11,2,0,15,4,0.01,0.01,0.0,0.0,105
14,4.9,5,7.670294054159628,29,167,2,1,187,26,78.397554,17.474114,78.347554,17.424114,95
2,4.9,5,13.944529384855876,20,145,1,0,163,29,77.786664,13.065377,77.696664,12.975377,100
3,3.8,5,17.04198395713032,31,144,1,0,161,35,80.360744,13.115801,80.250744,13.005801,185
1,4.9,0,7.58946370670257,34,124,1,0,138,10,72.851953,21.223493,72.801953,21.173493,190
14,4.8,1,9.046842714539784,38,0,2,1,2,0,77.494007,23.294249,77.434007,23.234249,85
5,5.0,4,4.647989396386271,24,111,3,0,125,8,80.204568,13.056279,80.174568,13.026279,16
2,4.6,5,13.61109240706194,22,142,1,1,157,19,73.260937,22.400526,73.170937,22.310526,115
10,4.4,3,1.5549331474367305,35,37,0,1,43,34,76.96295,11.020375,76.95295,11.010375,165
4,4.8,4,13.962610508154096,39,101,3,0,114,19,76.715861,12.374747,76.625861,12.284747,110
14,4.6,0,20.24338536883607,32,133,1,1,150,3,76.438053,10.157014,76.308053,10.027014,220
12,4.6,4,1.549193264415993,38,39,0,0,46,42,80.258519,13.091878,80.248519,13.081878,145
14,4.8,2,1.5690347154047224,24,3,2,1,6,10,0.01,0.01,0.0,0.0,55
9,4.8,0,6.1181996269858905,29,99,3,0,112,26,73.945101,18.583626,73.905101,18.543626,140
12,4.6,1,1.5690347154047224,21,12,2,1,17,4,0.01,0.01,0.0,0.0,50
6,4.6,0,13.397932459617602,34,102,3,0,116,43,75.927333,26.856536,75.837333,26.766536,180
13,4.8,2,20.24520725472197,27,158,2,0,177,3,76.372981,10.096783,76.242981,9.966783,50
11,4.9,0,10.737985595793411,21,110,3,0,122,25,78.462621,17.499585,78.392621,17.429585,200
8,4.5,2,3.0681777018799767,35,23,2,1,30,34,78.42035,17.451477,78.40035,17.431477,130
0,4.5,5,10.57168851775986,33,169,2,0,187,31,75.963106,22.815536,75.893106,22.745536,130
14,4.9,5,12.082423061297098,25,116,3,1,131,15,75.964212,22.808163,75.884212,22.728163,75
15,4.6,2,20.139338027009416,20,100,3,0,113,25,80.405235,13.156286,80.275235,13.026286,135
5,5.0,4,13.739092156271752,36,156,2,0,173,37,72.931347,19.31384,72.841347,19.22384,22
11,4.7,2,7.632598519840556,26,139,1,1,154,38,72.898923,19.304567,72.848923,19.254567,75
10,4.5,2,11.90315725391878,25,166,2,0,184,33,75.890753,26.98519,75.810753,26.90519,70
12,4.8,1,20.14291860197556,24,117,3,0,131,11,77.745797,13.064179,77.615797,12.934179,140
2,4.6,1,6.219459890681099,35,78,3,0,90,28,77.039594,11.062169,76.999594,11.022169,130
3,5.0,3,1.5296302853760542,22,38,0,0,46,36,73.907902,18.549299,73.897902,18.539299,190
1,4.8,1,3.1098846908757523,28,23,2,0,28,20,77.006241,11.021753,76.986241,11.001753,75
4,4.5,1,7.589425972485111,35,142,1,0,159,16,72.854342,21.225104,72.804342,21.175104,125
4,4.6,3,12.05631692879874,29,160,2,0,179,43,85.415486,23.454989,85.335486,23.374989,120
12,4.7,3,19.883194540663208,34,170,2,0,190,25,73.972527,18.646216,73.842527,18.516216,140
9,4.6,2,6.205443615404849,21,79,3,2,91,24,76.667961,12.363978,76.627961,12.323978,130
12,4.1,1,4.64882056145502,21,137,1,2,154,16,77.645428,12.963284,77.615428,12.933284,165
15,4.7,2,19.883194540663208,26,170,2,0,190,31,73.972527,18.646216,73.842527,18.516216,60
1,5.0,3,13.390419540255465,28,132,1,1,147,23,75.842821,27.003726,75.75282,26.913726,125
7,4.8,2,1.5514402596192751,21,1,2,0,6,18,76.669264,12.320972,76.659264,12.310972,50
12,4.8,4,4.647989333607506,22,119,3,1,132,10,80.305235,13.056286,80.275235,13.026286,55
13,4.9,2,4.588831209737107,31,114,3,1,128,24,73.92852,18.56408,73.89852,18.53408,125
6,4.8,3,17.04198395713032,31,101,3,0,115,25,80.360744,13.115801,80.250744,13.005801,140
6,4.9,3,3.098685081097561,22,9,2,0,14,16,80.274791,13.047018,80.254791,13.027018,65
4,4.8,2,3.098685081097561,31,33,2,0,40,26,80.274791,13.047018,80.254791,13.027018,110
3,5.0,1,12.396203377424794,24,130,1,0,146,33,77.69413,13.015662,77.61413,12.935662,205
2,4.4,3,1.5495871139522706,32,20,2,0,26,16,77.709386,12.959934,77.699386,12.949934,140
14,4.6,2,9.30799506057405,35,132,1,0,147,10,76.687961,12.383978,76.627961,12.323978,220
12,4.6,1,12.236518875749548,32,109,3,1,122,29,73.910547,18.600016,73.830547,18.520016,170
5,4.8,3,13.74073782592668,25,168,2,0,187,9,72.926191,19.2713,72.836191,19.1813,18
13,4.7,4,4.533647755332653,33,123,1,0,139,2,88.463187,22.599367,88.433187,22.569367,105
0,3.3,4,12.222822911705848,28,156,2,2,175,29,72.912585,19.007584,72.832585,18.927584,215
8,4.9,2,11.902753837483976,22,149,1,0,165,43,75.832891,26.993987,75.752891,26.913987,125
14,4.7,0,6.197217478385286,33,54,0,1,62,26,80.248812,13.06978,80.208812,13.02978,190
1,4.6,1,3.099023850433492,20,28,2,1,35,38,77.665396,12.990221,77.645396,12.970221,70
2,4.7,4,2.934582113093747,28,4,2,1,9,4,78.08889,30.382686,78.06889,30.362686,110
4,4.8,1,20.13807549667959,37,135,1,0,152,25,80.394151,13.188616,80.264151,13.058616,240
12,4.7,3,3.0985746646299552,21,39,0,0,45,10,80.25311,13.065479,80.23311,13.045479,190
6,4.9,2,13.745572504565809,29,124,1,1,139,39,72.923984,19.145831,72.833984,19.055831,140
6,4.8,3,9.043173745968144,35,103,3,1,115,20,85.3929,23.414422,85.3329,23.354422,140
3,4.8,0,6.276138627413788,24,93,3,1,105,4,0.04,0.04,0.0,0.0,70
11,4.6,1,10.5749532291978,21,118,3,1,131,37,75.951991,22.721847,75.881991,22.651847,130
7,5.0,3,3.020928890673669,37,28,2,1,33,28,75.918497,22.745748,75.898497,22.725748,140
6,4.5,3,9.046894866830325,23,118,3,0,131,4,77.489845,23.292537,77.429845,23.232537,100
9,3.5,0,16.823768285553772,30,160,2,0,177,19,74.006485,18.646562,73.896485,18.536562,160
4,4.6,1,13.390419540255465,20,136,1,1,153,25,75.842821,27.003726,75.75282,26.913726,155
9,4.1,5,2.976280715993522,21,18,2,0,24,20,75.826896,26.912312,75.806896,26.892312,130
15,4.9,0,19.59009856812415,27,119,3,0,132,17,85.457872,23.501292,85.327872,23.371292,220
7,3.6,3,17.103050518544617,33,131,1,1,147,41,77.085525,11.113681,76.975525,11.003681,195
6,4.6,1,9.307756519895385,30,131,1,1,146,12,76.676792,12.397978,76.616792,12.337978,190
7,4.8,2,3.035902790349682,39,2,2,0,5,30,72.815503,21.195975,72.795503,21.175975,115
10,4.7,4,13.377659611191008,20,111,3,0,125,1,78.135359,27.248822,78.045359,27.158822,65
14,4.7,3,3.109767295530947,25,20,2,1,25,32,77.027003,11.044839,77.007003,11.024839,90
14,4.7,0,3.1146217223351487,28,42,0,1,50,0,76.328258,10.047364,76.308258,10.027364,100
4,3.9,0,13.39091144683634,32,0,2,2,1,33,75.882934,26.992908,75.792934,26.902908,160
14,5.0,2,5.984577848006971,25,99,3,0,111,6,81.873167,25.493436,81.833167,25.453436,140
13,4.4,2,9.308437783690072,35,117,3,0,132,10,76.725169,12.357954,76.665169,12.297954,185
11,4.6,2,4.471653263330141,35,129,1,0,144,4,80.402929,26.493504,80.372929,26.463504,210
11,4.7,1,19.34026244163592,36,159,2,0,177,9,75.927282,27.041927,75.797282,26.911927,210
11,4.9,5,7.706198557837407,22,132,1,0,147,4,73.876911,15.548603,73.826911,15.498603,110
4,4.2,3,9.296679247291038,33,157,2,0,175,36,77.656014,13.032161,77.596014,12.972161,135
0,4.7,1,9.295656989001298,33,170,2,1,190,38,77.630997,13.089198,77.570997,13.029198,75
8,4.0,1,10.571398631736798,29,103,3,0,115,27,75.967429,22.823839,75.897429,22.753839,160
4,4.6,0,3.054321959705656,26,30,2,1,35,16,72.927385,19.140083,72.907385,19.120083,90
2,4.9,3,12.235472507946834,31,158,2,0,175,23,73.884855,18.63144,73.804855,18.55144,95
9,4.8,3,10.737368629843502,28,165,2,1,183,19,78.455883,17.521976,78.385883,17.451976,90
4,4.6,2,19.6436385273728,21,126,1,1,140,5,88.48231,22.682996,88.35231,22.552996,105
12,4.8,5,10.737368629843502,22,129,1,0,144,15,78.455883,17.521976,78.385883,17.451976,150
5,4.3,0,16.576598475224003,29,137,1,2,153,21,85.445739,23.484878,85.335739,23.374878,35
13,5.0,4,9.06140788892475,31,168,2,1,188,34,75.926699,22.811857,75.866699,22.751857,70
2,4.7,2,6.118155829484073,29,97,3,1,110,38,73.944337,18.586258,73.904337,18.546258,135
3,5.0,2,1.5124934070328937,21,16,2,0,22,38,73.18,22.33,73.17,22.32,55
5,4.0,5,10.706315319294273,28,126,1,0,142,35,73.970626,18.616947,73.900626,18.546947,38
2,4.4,3,1.5690347154047224,23,15,2,0,20,34,0.01,0.01,0.0,0.0,80
7,5.0,0,6.197830462534204,39,81,3,1,93,22,77.683685,13.018453,77.643685,12.978453,75
8,4.9,1,8.92749930283016,35,163,2,0,182,38,75.849034,26.971378,75.789034,26.911378,85
6,4.8,0,1.526809186076802,33,30,2,0,36,24,72.982281,19.217222,72.972281,19.207222,95
14,4.8,2,1.467420989457359,22,30,2,1,36,0,78.072543,30.356994,78.062543,30.346994,60
6,4.6,2,10.73796183000003,32,173,2,1,191,37,78.488213,17.500448,78.418213,17.430448,95
13,4.6,5,13.961938640578529,28,108,3,1,121,11,76.744878,12.401072,76.654878,12.311072,105
2,5.0,3,10.859486478314285,23,110,3,1,122,13,76.729264,12.380972,76.659264,12.310972,85
1,4.9,0,4.6541251311130205,24,144,1,0,162,30,76.656167,12.353994,76.626167,12.323994,120
13,4.8,0,13.993119750006084,23,100,3,1,113,15,77.034652,11.116117,76.944652,11.026117,130
12,4.6,2,6.163798689174008,39,79,3,1,91,6,73.783606,15.625658,73.743606,15.585658,150
9,4.6,4,3.138069407388937,22,26,2,0,33,34,0.02,0.02,0.0,0.0,50
11,3.5,1,12.393130080882312,35,159,2,1,176,17,80.316442,13.144181,80.236442,13.064181,170
6,4.8,0,7.747100285797026,35,100,3,0,112,40,80.268114,13.036047,80.218114,12.986047,145
9,4.6,4,14.121309628180253,37,110,3,0,122,5,0.09,0.09,0.0,0.0,140
11,4.1,0,5.855430766261133,36,84,3,0,95,6,75.853112,30.935817,75.813112,30.895817,160
2,4.2,5,3.098549726842482,23,8,2,0,13,24,80.262268,13.069645,80.242268,13.049645,115
13,4.6,5,20.13716524271884,26,101,3,0,114,35,80.378519,13.211878,80.248519,13.081878,120
14,4.7,5,3.0538233786856974,29,36,0,1,42,10,72.854715,19.198321,72.834715,19.178321,125
14,4.9,3,3.068104207674353,23,5,2,1,10,30,78.413391,17.460827,78.393391,17.440827,60
9,4.7,3,13.868517891028956,31,102,3,0,114,1,73.839092,15.65155,73.749092,15.56155,185
6,4.2,1,17.063437110679263,23,133,1,0,150,31,76.726792,12.447978,76.616792,12.337978,195
15,4.9,0,10.26977741563398,29,139,1,1,156,7,78.140453,30.436322,78.070453,30.366322,150
9,4.1,1,16.694603802184574,27,110,3,2,122,15,72.904115,21.296438,72.794115,21.186438,165
12,4.8,5,12.2709972173604,27,172,2,0,192,29,78.455467,17.535894,78.375467,17.455894,60
1,4.7,1,7.747301749382407,27,148,1,0,166,40,77.658179,13.022532,77.608179,12.972532,145
12,4.6,1,3.0206687990832064,20,32,2,1,39,12,75.886699,22.771857,75.866699,22.751857,65
0,4.9,5,1.5339975116617346,31,22,2,1,27,32,78.378855,17.46971,78.368855,17.45971,145
8,5.0,0,16.823642865796444,21,112,3,1,125,11,74.007902,18.649299,73.897902,18.539299,160
13,4.8,2,1.5515143959791693,37,39,0,1,46,42,76.635861,12.294747,76.625861,12.284747,170
4,4.6,5,12.43853721145819,27,166,2,1,184,15,77.020432,11.10091,76.940432,11.02091,90
13,4.6,1,9.414207472710387,34,166,2,0,186,20,0.06,0.06,0.0,0.0,100
2,4.5,0,6.11665551862884,31,84,3,0,95,38,73.791081,18.676215,73.751081,18.636215,80
5,4.7,4,19.336941157687352,28,130,1,0,146,9,75.906649,27.086431,75.776649,26.956431,13
1,4.9,2,1.4905617660518595,36,5,2,1,10,4,80.323564,26.481617,80.313564,26.471617,140
4,4.6,5,16.369614602872474,24,162,2,1,181,17,75.9123,26.956156,75.8023,26.846156,90
3,4.9,5,1.5340125223641272,25,37,0,1,44,36,78.385467,17.465894,78.375467,17.455894,85
1,4.7,1,13.660196747006776,31,122,1,0,136,37,72.882731,21.263343,72.792731,21.173343,205
12,4.7,4,19.44679586225308,20,134,1,1,149,3,81.962796,25.581646,81.832796,25.451646,50
11,4.8,0,7.746805459207662,33,161,2,0,179,26,80.300744,13.055801,80.250744,13.005801,80
3,4.9,2,3.0683280907462342,36,13,2,1,19,32,78.469654,17.43233,78.449654,17.41233,120
10,4.6,3,1.5280012878810687,39,26,2,1,31,12,72.842585,18.937584,72.832585,18.927584,115
9,4.5,2,3.036148984255033,26,39,0,0,45,34,72.792629,21.169669,72.772629,21.149669,85
10,4.0,0,1.5124934070328937,38,39,0,1,47,32,73.18,22.33,73.17,22.32,165
0,4.7,4,6.197928559983297,30,47,0,1,54,14,77.685396,13.010221,77.645396,12.970221,110
2,4.9,1,12.089539264118171,21,126,1,0,142,7,88.480467,22.6291,88.400467,22.5491,205
11,4.8,4,11.709842696032586,36,159,2,0,176,5,75.893112,30.975817,75.813112,30.895817,100
6,4.6,5,20.397442775188328,27,149,1,0,167,37,0.13,0.13,0.0,0.0,95
11,4.7,1,9.07446468201015,34,174,2,1,0,34,73.225081,22.371844,73.165081,22.311844,75
6,5.0,4,3.0984471841718384,22,44,0,1,51,24,80.271865,13.086762,80.251865,13.066762,50
11,4.2,0,13.962104738452698,25,129,1,0,145,25,76.733622,12.394569,76.643622,12.304569,205
10,4.5,3,13.941657178556436,32,121,3,0,136,21,80.338519,13.171878,80.248519,13.081878,150
0,4.7,4,14.121309628180253,28,164,2,0,181,5,0.09,0.09,0.0,0.0,120
9,4.8,5,13.740852946326266,27,111,3,0,126,23,72.924715,19.268321,72.834715,19.178321,120
13,4.9,4,3.0681243652010552,34,31,2,2,38,36,78.417865,17.458263,78.397865,17.438263,85
5,4.5,2,3.0681593749537246,26,39,0,0,45,18,78.406744,17.453809,78.386744,17.433809,11
12,4.5,5,12.45905342164924,26,148,1,2,165,5,76.322981,10.046783,76.242981,9.966783,105
11,4.9,5,1.5690347154047224,29,4,2,1,8,24,0.01,0.01,0.0,0.0,85
4,4.9,4,3.025017737246228,20,24,2,1,29,18,73.185081,22.331844,73.165081,22.311844,105
7,4.7,3,9.043032648409891,28,153,1,1,169,36,85.385347,23.419033,85.325347,23.359033,90
11,4.4,2,1.4880439990035814,27,32,2,0,39,28,75.815704,26.924142,75.805704,26.914142,90
5,4.5,0,10.553333361772834,31,145,1,0,162,1,77.449605,23.336261,77.379605,23.266261,42
3,4.9,0,13.945629461520332,25,170,2,0,190,9,77.706155,13.024365,77.616155,12.934365,105
4,5.0,3,19.33955502577355,25,175,2,0,1,29,75.923604,27.051411,75.793604,26.921411,120
3,5.0,1,13.611199709068517,27,113,3,0,126,35,73.257753,22.398096,73.167753,22.308096,200
11,4.7,0,16.695271848483706,20,114,3,0,127,43,72.911953,21.283493,72.801953,21.173493,155
10,4.9,4,13.944512755807567,31,168,2,1,186,25,80.311898,13.065996,80.221898,12.975996,90
4,4.7,2,9.06161157572713,20,102,3,0,114,30,75.952471,22.805049,75.892471,22.745049,55
7,4.5,2,11.923277133668591,37,126,1,1,140,1,80.452929,26.543504,80.372929,26.463504,130
11,4.5,4,16.57424160530075,38,116,3,1,131,23,85.426842,23.526792,85.316842,23.416792,90
15,4.6,0,3.059183021167897,22,32,2,0,38,16,73.925101,18.563626,73.905101,18.543626,120
0,4.8,5,9.297855593284812,23,124,1,1,140,42,77.656791,12.966229,77.596791,12.906229,75
9,4.8,1,13.747579866602594,30,149,1,0,165,19,72.91765,19.093517,72.82765,19.003517,250
2,5.0,3,12.394021743080922,20,147,1,1,163,15,80.334791,13.107018,80.254791,13.027018,85
9,4.9,5,12.234095574157156,25,119,3,0,132,35,73.853572,18.672718,73.773572,18.592718,145
11,5.0,1,17.10252275797518,29,119,3,0,134,29,77.105667,11.132477,76.995667,11.022477,190
0,4.9,4,1.5340279311561753,21,5,2,0,8,14,78.395883,17.461976,78.385883,17.451976,90
6,4.7,1,1.488108327112502,29,37,0,0,45,32,75.802934,26.912908,75.792934,26.902908,105
2,4.8,1,10.625437937035716,23,153,1,1,169,39,72.838726,21.227729,72.768726,21.157729,190
5,4.7,1,6.276138627413788,25,67,0,0,77,30,0.04,0.04,0.0,0.0,24
7,5.0,4,13.412706473220505,29,116,3,1,131,7,80.441569,26.56775,80.351569,26.47775,95
0,4.8,5,7.648215327844156,38,162,2,0,180,42,73.892527,18.566216,73.842527,18.516216,105
11,3.7,0,17.06510060953055,30,173,2,1,0,15,76.735861,12.394747,76.625861,12.284747,180
11,4.7,0,16.635116893700506,33,137,1,0,152,21,73.280283,22.42279,73.170283,22.31279,215
13,4.6,0,10.26977741563398,37,126,1,2,140,1,78.140453,30.436322,78.070453,30.366322,180
1,4.7,1,4.521558384389735,29,113,3,0,126,28,85.357872,23.401292,85.327872,23.371292,60
1,4.7,4,3.059427456049652,30,11,2,0,14,18,73.858429,18.53421,73.838429,18.51421,130
7,4.5,4,10.884860872661774,30,158,2,2,177,17,77.041082,11.03185,76.971082,10.96185,135
9,4.5,2,3.138069407388937,26,24,2,0,29,10,0.02,0.02,0.0,0.0,95
4,4.5,4,12.438631313169449,36,132,1,0,148,39,77.052076,11.096298,76.972076,11.016298,165
5,5.0,1,1.5495114643800798,37,18,2,0,24,8,77.706664,12.985377,77.696664,12.975377,26
15,4.9,1,9.296672611790155,37,158,2,0,175,10,77.668179,13.032532,77.608179,12.972532,75
8,4.7,4,7.635443063206578,31,161,2,1,178,14,72.958493,19.171999,72.908493,19.121999,85
15,4.6,5,19.8516232898003,28,164,2,1,182,29,72.957808,19.221458,72.827808,19.091458,85
3,4.9,2,13.747935433701342,30,167,2,0,186,25,72.915553,19.084237,72.825553,18.994237,140
4,4.5,1,1.551405569120894,33,31,2,0,38,8,76.640028,12.333225,76.630028,12.323225,95
4,4.6,3,19.37233553755309,30,163,2,0,181,5,80.445042,26.609108,80.315042,26.479108,125
14,4.6,2,17.130332968859257,33,108,3,0,121,3,76.391128,10.095697,76.281128,9.985697,120
2,5.0,2,12.552275755914394,22,115,3,0,128,5,0.08,0.08,0.0,0.0,145
12,4.9,1,6.198294172347366,34,89,3,0,100,38,77.665999,12.979496,77.625999,12.939496,85
9,4.5,1,7.670252503433443,21,134,1,0,151,38,78.457495,17.476228,78.407495,17.426228,105
6,4.7,3,9.1598473686937,34,154,1,1,171,40,72.922381,19.281315,72.862381,19.221315,140
12,3.6,1,19.882241811751964,30,170,2,2,190,13,74.029315,18.663811,73.899315,18.533811,175
12,4.1,3,1.5496365424392635,30,41,0,0,49,22,77.625428,12.943284,77.615428,12.933284,200
6,4.8,1,4.588831209737107,32,159,2,2,177,18,73.92852,18.56408,73.89852,18.53408,90
0,4.7,0,19.729364871832257,27,165,2,1,184,11,72.924136,21.316608,72.794136,21.186608,120
13,3.8,2,16.36537112606004,33,106,3,0,118,11,75.913139,27.023483,75.803139,26.913483,190
1,4.9,0,19.85703068063584,33,157,2,0,176,23,72.955203,19.124049,72.825203,18.994049,220
6,5.0,4,9.062107572908571,29,165,2,1,184,8,75.958497,22.785747,75.898497,22.725748,110
3,4.3,1,10.432808428229752,20,152,1,2,169,7,80.42,26.54,80.35,26.47,170
6,4.7,3,12.217240176909003,21,169,2,0,188,11,72.907808,19.171458,72.827808,19.091458,110
6,4.8,5,17.04436521372678,37,138,1,0,154,33,77.724293,13.043298,77.614293,12.933298,180
8,4.8,0,13.390474440529411,38,122,1,0,136,33,75.879034,27.001378,75.789034,26.911378,200
12,4.8,1,10.624490627783391,29,172,2,0,191,19,72.864136,21.256608,72.794136,21.186608,110
14,4.8,3,8.78249479374544,22,126,1,0,140,4,75.886808,30.962872,75.826808,30.902872,140
6,4.5,2,9.163186792917154,20,126,1,1,140,34,72.887808,19.151458,72.827808,19.091458,125
5,4.8,3,7.589520689727503,33,142,1,0,157,32,72.839292,21.22106,72.789292,21.17106,26
13,4.1,2,4.654235823749315,39,131,1,0,147,16,76.689264,12.340972,76.659264,12.310972,170
13,5.0,4,4.581394214184132,39,141,1,0,157,26,72.938493,19.151999,72.908493,19.121999,115
13,4.6,1,19.807161975395392,36,113,3,1,127,1,75.470775,20.006106,75.340775,19.876106,210
0,4.8,4,7.638167710243232,32,146,1,0,164,36,72.875553,19.044237,72.825553,18.994237,100
0,4.7,2,1.5690347154047224,33,29,2,2,34,40,0.01,0.01,0.0,0.0,125
6,4.6,0,4.46440202134633,29,119,3,0,132,38,75.830689,26.91842,75.800689,26.88842,75
7,4.6,3,10.689700885525228,22,101,3,0,113,29,72.895451,19.1793,72.825451,19.1093,105
14,5.0,1,16.80256330471995,34,131,1,0,147,15,72.935553,19.104237,72.825553,18.994237,195
10,4.9,1,3.1097793175531723,38,40,0,0,47,26,77.015667,11.042477,76.995667,11.022477,175
9,4.7,3,10.586839147736931,27,108,3,0,120,29,73.237788,22.377898,73.167788,22.307898,135
7,4.4,1,13.563859616323215,35,116,3,1,129,29,85.415347,23.449033,85.325347,23.359033,180
2,4.4,2,12.271766441096052,32,123,1,1,138,25,78.48035,17.511477,78.40035,17.431477,195
12,4.6,4,7.7462119762407955,38,122,1,0,138,32,80.28311,13.095479,80.23311,13.045479,105
1,4.8,5,6.276138627413788,29,88,3,0,100,8,0.04,0.04,0.0,0.0,60
9,4.8,5,4.648445050172354,37,145,1,0,161,22,77.726664,13.005377,77.696664,12.975377,150
5,4.0,1,9.068461138783416,30,100,3,0,114,0,88.42783,22.575082,88.36783,22.515082,33
2,4.8,3,6.276138627413788,32,82,3,0,94,32,0.04,0.04,0.0,0.0,140
7,4.9,5,9.203394311041626,20,163,2,2,180,8,78.428855,17.51971,78.368855,17.45971,70
5,4.9,4,17.10252275797518,28,126,1,0,141,17,77.105667,11.132477,76.995667,11.022477,13
7,4.6,4,16.823882005734124,39,158,2,0,175,39,74.00852,18.64408,73.89852,18.53408,145
0,4.4,4,12.438787521229942,36,119,3,0,132,19,77.064311,11.088638,76.984311,11.008638,165
4,4.6,5,5.951835744237022,33,65,0,0,74,28,75.792891,26.953987,75.752891,26.913987,205
5,4.5,4,10.84648491635075,37,137,1,2,153,41,77.769386,13.019934,77.699386,12.949934,16
5,4.9,0,19.63056740161568,29,167,2,0,186,17,76.027429,22.883838,75.897429,22.753839,23
12,4.3,0,13.80582074069616,22,142,1,0,157,15,78.437554,17.514114,78.347554,17.424114,215
3,5.0,1,12.2359681215466,21,138,1,1,154,13,73.976485,18.616562,73.896485,18.536562,175
